model,dataset,question,agent_id,response,accuracy,relevance,coherence,completeness,fluency
gemma2:9b,data_VTC_survey,raison_demoto_pref_mobilite_partagee,Agent_78,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,demenagement_potentiel,Agent_78,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,aire_urbaine_demenagement_potentiel,Agent_78,Aire urbaine de moins de 100 000 habitants,4,4,4,3,3
gemma2:9b,data_VTC_survey,situation_agglo_demenagement_potentiel,Agent_78,En zone périurbaine d'une agglomération,4,4,4,3,3
gemma2:9b,data_VTC_survey,situation_agglo_demenagement_poten_autre,Agent_78,Champ texte libre — précision de la situation dans l'agglomération si la réponse à 'situation_agglo_demenagement_potentiel' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,tc_destination_demenagement_potentiel,Agent_78,Moins bien desservie,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_on,Agent_78,Je ne sais pas,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation1,Agent_78,J’adapterai mes horaires de déplacement,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation2,Agent_78,J’adapterai mes horaires de déplacement,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation3,Agent_78,J’adapterai mes horaires de déplacement,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation_autre,Agent_78,Champ texte libre — précision de la stratégie d'adaptation si 'Autre' a été sélectionné dans 'zfe_adaptation'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,revenus,Agent_78,De 3 000 à 4 000 €,4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_csp,Agent_78,Employé.e,4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_age,Agent_78,30-39 ans,4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_aire_urbaine,Agent_78,Aire urbaine de plus de 200 000 habitants (hors Paris),4,4,4,3,3
gemma2:9b,data_VTC_survey,poids_redressement,Agent_78,Je ne suis pas sûr de comprendre la question. Pouvez-vous la reformuler s'il vous plaît ?,5,5,5,4,4
gemma2:9b,data_VTC_survey,genre,Agent_79,Une femme,4,4,4,3,3
gemma2:9b,data_VTC_survey,genre_autre,Agent_79,,2,2,2,1,2
gemma2:9b,data_VTC_survey,age,Agent_79,Valeur entière en années révolues (ex. : 34).,4,4,4,3,3
gemma2:9b,data_VTC_survey,diplome,Agent_79,Brevet des collèges,4,4,4,3,3
gemma2:9b,data_VTC_survey,diplome_autre,Agent_79,,2,2,2,1,2
gemma2:9b,data_VTC_survey,situation_professionnelle,Agent_79,Sans activité professionnelle,4,4,4,3,3
gemma2:9b,data_VTC_survey,csp,Agent_79,Agriculteur.ice,4,4,4,3,3
gemma2:9b,data_VTC_survey,compo_menage,Agent_79,En couple avec enfant(s),4,4,4,3,3
gemma2:9b,data_VTC_survey,compo_menage_autre,Agent_79,Champ texte libre — précision de la composition du ménage si la réponse à 'compo_menage' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,nb_pers_menage,Agent_79,Valeur entière positive ≥ 1,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_enfants_menage,Agent_79,Valeur entière positive ou nulle (0 si aucun enfant). Doit être ≤ nb_pers_menage.,5,5,5,4,4
gemma2:9b,data_VTC_survey,nb_enfants_menage_14,Agent_79,Valeur entière positive ou nulle (0 si aucun). Doit être ≤ nb_enfants_menage.,5,5,5,4,4
gemma2:9b,data_VTC_survey,date_der_dep_vtc,Agent_79,Je n'en ai jamais utilisé,4,4,4,3,3
gemma2:9b,data_VTC_survey,der_dep_vtc_agglo_res_on,Agent_79,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,agglo_der_dep,Agent_79,Agglomération lyonnaise,4,4,4,3,3
gemma2:9b,data_VTC_survey,agglo_der_dep_autre,Agent_79,Champ texte libre — nom de la ville ou agglomération si la réponse à 'agglo_der_dep' est 'Ailleurs en France'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,app_der_dep_vtc_on,Agent_79,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,app_der_dep_vtc,Agent_79,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,app_der_dep_vtc_autre,Agent_79,Champ texte libre — nom de l'application VTC si la réponse à 'app_der_dep_vtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_estime_trajet_vtc_20min,Agent_79,Valeur numérique en euros (€),4,4,4,3,3
gemma2:9b,data_VTC_survey,avis_prix_estime_trajet_vtc_20min,Agent_79,Adéquat,4,4,4,3,3
gemma2:9b,data_VTC_survey,prix_estime_trajet_taxi_20min,Agent_79,Valeur numérique en euros (€),4,4,4,3,3
gemma2:9b,data_VTC_survey,avis_prix_estime_trajet_taxi_20min,Agent_79,Adéquat,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_voitures,Agent_79,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_voitures_hybride_ou_elec,Agent_79,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_2rm,Agent_79,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_velo_meca,Agent_79,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_velo_elec,Agent_79,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_trot_meca,Agent_79,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_trot_elec,Agent_79,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,permis_conduire_1,Agent_79,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,permis_conduire_2,Agent_79,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,temps_marche_bus,Agent_79,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_tram,Agent_79,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_metro,Agent_79,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_gare,Agent_79,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,abo_tc,Agent_79,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,velo_trott_lld,Agent_79,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,vtc_dispo,Agent_79,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,taxi_dispo,Agent_79,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,freq_marche,Agent_79,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vp_cond,Agent_79,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vp_passager,Agent_79,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_voit_loc,Agent_79,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_drm_perso,Agent_79,Jamais,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_drm_partage,Agent_79,Jamais,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_velo_perso,Agent_79,Jamais,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_velo_partage,Agent_79,Jamais,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_trott_partage,Agent_79,Jamais,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_tc,Agent_79,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_taxi,Agent_79,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vtc,Agent_79,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_maas,Agent_79,Moins d'une fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_vtc,Agent_79,Faire des courses ou des achats,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_vtc_autre,Agent_79,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_vtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_der_dep_vtc,Agent_79,Entre 5 et 10 €,4,4,4,3,3
gemma2:9b,data_VTC_survey,duree_der_dep_vtc,Agent_79,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili1,Agent_79,"Les transports en commun (métro, tram, bus, RER)",4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili2,Agent_79,"Les transports en commun (métro, tram, bus, RER)",4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili3,Agent_79,"Les transports en commun (métro, tram, bus, RER)",4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_autre,Agent_79,Champ texte libre — précision du mode de transport si 'Autre' a été sélectionné.,2,2,2,1,2
gemma2:9b,data_VTC_survey,renoncement_der_dep_vtc,Agent_79,Je ne sais pas,4,4,4,3,3
gemma2:9b,data_VTC_survey,report_modal_der_dep_vtc,Agent_79,Autre,4,4,4,3,3
gemma2:9b,data_VTC_survey,report_modal_der_dep_vtc_autre,Agent_79,Champ texte libre — précision du moyen de transport alternatif si la réponse à 'report_modal_der_dep_vtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,raison_vtc_der_dep_vtc1,Agent_79,"C’était plus pratique (j’avais des bagages, …)",4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_vtc_der_dep_vtc2,Agent_79,"C’était plus pratique (j’avais des bagages, …)",4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_vtc_der_dep_vtc3,Agent_79,"C’était plus pratique (j’avais des bagages, …)",4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_vtc_der_dep_vtc_autre,Agent_79,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_vtc_der_dep_vtc'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,raison_non_usage_vtc1,Agent_79,Je préfère d'autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc2,Agent_79,Je préfère d'autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc3,Agent_79,Je préfère d'autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc_autre,Agent_79,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_non_usage_vtc'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep1,Agent_79,Je préfère d’autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep2,Agent_79,Je préfère d’autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep3,Agent_79,Je préfère d’autres moyens de transport,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_non_usage_vtc_depuis_der_de_autre,Agent_79,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_non_usage_vtc_depuis_der_dep'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,mauvaise_exp1,Agent_79,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,mauvaise_exp2,Agent_79,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,mauvaise_exp3,Agent_79,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,mauvaise_exp_autre,Agent_79,,2,2,2,1,2
gemma2:9b,data_VTC_survey,trajet_domtrav_dometudes,Agent_79,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,accompagnement_proche,Agent_79,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,visite_proche,Agent_79,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,dep_pro,Agent_79,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,loisir,Agent_79,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,aeroport,Agent_79,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,gare_ou_tc,Agent_79,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,voyage_mode_principal,Agent_79,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,courses_ou_achats,Agent_79,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,courses_conventionnees,Agent_79,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,demarches_admin,Agent_79,Exceptionnellement,4,4,4,3,3
gemma2:9b,data_VTC_survey,raisons_usagevtc_potentiel1,Agent_79,Service de meilleur rapport qualité/prix par rapport aux taxis,4,4,4,3,3
gemma2:9b,data_VTC_survey,raisons_usagevtc_potentiel2,Agent_79,Service de meilleur rapport qualité/prix par rapport aux taxis,4,4,4,3,3
gemma2:9b,data_VTC_survey,raisons_usagevtc_potentiel3,Agent_79,Service de meilleur rapport qualité/prix par rapport aux taxis,4,4,4,3,3
gemma2:9b,data_VTC_survey,raisons_usagevtc_potentiel_autre,Agent_79,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raisons_usagevtc_potentiel'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,services_vtc_potentiels1,Agent_79,Aucun service supplémentaire,4,4,4,3,3
gemma2:9b,data_VTC_survey,services_vtc_potentiels2,Agent_79,Aucun service supplémentaire,4,4,4,3,3
gemma2:9b,data_VTC_survey,services_vtc_potentiels3,Agent_79,Aucun service supplémentaire,4,4,4,3,3
gemma2:9b,data_VTC_survey,services_vtc_potentiels_autre,Agent_79,,2,2,2,1,2
gemma2:9b,data_VTC_survey,date_der_dep_taxi,Agent_79,Il y a plus de 12 mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,lieu_der_dep_taxi_jamaisvtc,Agent_79,A l'étranger,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_taxi_jamaisvtc,Agent_79,"Accéder à des services (médicaux, administratifs...)",5,5,5,4,4
gemma2:9b,data_VTC_survey,motif_der_dep_taxi_jamaisvtc_autre,Agent_79,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_taxi_jamaisvtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_der_dep_taxi_jamaisvtc,Agent_79,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,duree_der_dep_taxi_jamaisvtc,Agent_79,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_taxi_pasvtc_res,Agent_79,Faire des courses ou des achats,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_taxi_pasvtc_res_autre,Agent_79,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_taxi_pasvtc_res' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_der_dep_taxi_pasvtc_res,Agent_79,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,duree_der_dep_taxi_pasvtc_res,Agent_79,Je ne sais plus,4,4,4,3,3
gemma2:9b,data_VTC_survey,future_mobilite_envisagee,Agent_79,J'utiliserai davantage les transports en commun,4,4,4,3,3
gemma2:9b,data_VTC_survey,future_mobilite_envisagee_autre,Agent_79,Champ texte libre — précision du changement envisagé si la réponse à 'future_mobilite_envisagee' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,demotorisation_potentielle,Agent_79,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,raison_demoto_circulation,Agent_79,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_stationnement,Agent_79,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_changement,Agent_79,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_moyens_financiers,Agent_79,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_panne_ou_trop_vieux,Agent_79,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_pref_tc,Agent_79,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_pref_velo_ou_marche,Agent_79,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_pref_taxi_ou_vtc,Agent_79,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,raison_demoto_pref_mobilite_partagee,Agent_79,Plutôt d'accord,4,4,4,3,3
gemma2:9b,data_VTC_survey,demenagement_potentiel,Agent_79,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,aire_urbaine_demenagement_potentiel,Agent_79,Aire urbaine de plus de 200 000 habitants (hors aire urbaine de Paris),4,4,4,3,3
gemma2:9b,data_VTC_survey,situation_agglo_demenagement_potentiel,Agent_79,En deuxième couronne d'une agglomération,4,4,4,3,3
gemma2:9b,data_VTC_survey,situation_agglo_demenagement_poten_autre,Agent_79,Champ texte libre — précision de la situation dans l'agglomération si la réponse à 'situation_agglo_demenagement_potentiel' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,tc_destination_demenagement_potentiel,Agent_79,Aussi bien desservie,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_on,Agent_79,Je ne sais pas,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation1,Agent_79,Je ne serai pas concerné par les restrictions,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation2,Agent_79,Je ne serai pas concerné par les restrictions,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation3,Agent_79,Je ne serai pas concerné par les restrictions,4,4,4,3,3
gemma2:9b,data_VTC_survey,zfe_adaptation_autre,Agent_79,Champ texte libre — précision de la stratégie d'adaptation si 'Autre' a été sélectionné dans 'zfe_adaptation'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,revenus,Agent_79,De 1 000 € à 2 000 €,4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_csp,Agent_79,Inactifs et autres (hors retraités),4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_age,Agent_79,30-39 ans,4,4,4,3,3
gemma2:9b,data_VTC_survey,cat_aire_urbaine,Agent_79,Aire urbaine de plus de 200 000 habitants (hors Paris),4,4,4,3,3
gemma2:9b,data_VTC_survey,poids_redressement,Agent_79,"Je ne sais pas, je ne pèse pas les choses.",4,4,4,3,3
gemma2:9b,data_VTC_survey,genre,Agent_80,Une femme,4,4,4,3,3
gemma2:9b,data_VTC_survey,genre_autre,Agent_80,,2,2,2,1,2
gemma2:9b,data_VTC_survey,age,Agent_80,Valeur entière en années révolues (ex. : 34).,4,4,4,3,3
gemma2:9b,data_VTC_survey,diplome,Agent_80,"Bac +2 (BTS, DUT)",4,4,4,3,3
gemma2:9b,data_VTC_survey,diplome_autre,Agent_80,Champ texte libre — précision du diplôme si la réponse à 'diplome' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,situation_professionnelle,Agent_80,Actif.ve à temps partiel (-32 h / semaine),4,4,4,3,3
gemma2:9b,data_VTC_survey,csp,Agent_80,Employé.e,4,4,4,3,3
gemma2:9b,data_VTC_survey,compo_menage,Agent_80,Seul.e sans enfant,4,4,4,3,3
gemma2:9b,data_VTC_survey,compo_menage_autre,Agent_80,Champ texte libre — précision de la composition du ménage si la réponse à 'compo_menage' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,nb_pers_menage,Agent_80,Valeur entière positive ≥ 1,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_enfants_menage,Agent_80,Valeur entière positive ou nulle (0 si aucun enfant). Doit être ≤ nb_pers_menage.,5,5,5,4,4
gemma2:9b,data_VTC_survey,nb_enfants_menage_14,Agent_80,Valeur entière positive ou nulle (0 si aucun). Doit être ≤ nb_enfants_menage.,5,5,5,4,4
gemma2:9b,data_VTC_survey,date_der_dep_vtc,Agent_80,Il y a plus de 12 mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,der_dep_vtc_agglo_res_on,Agent_80,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,agglo_der_dep,Agent_80,Agglomération nantaise,4,4,4,3,3
gemma2:9b,data_VTC_survey,agglo_der_dep_autre,Agent_80,Champ texte libre — nom de la ville ou agglomération si la réponse à 'agglo_der_dep' est 'Ailleurs en France'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,app_der_dep_vtc_on,Agent_80,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,app_der_dep_vtc,Agent_80,AlloCab,4,4,4,3,3
gemma2:9b,data_VTC_survey,app_der_dep_vtc_autre,Agent_80,Champ texte libre — nom de l'application VTC si la réponse à 'app_der_dep_vtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_estime_trajet_vtc_20min,Agent_80,Valeur numérique en euros (€),4,4,4,3,3
gemma2:9b,data_VTC_survey,avis_prix_estime_trajet_vtc_20min,Agent_80,Adéquat,4,4,4,3,3
gemma2:9b,data_VTC_survey,prix_estime_trajet_taxi_20min,Agent_80,Valeur numérique en euros (€),4,4,4,3,3
gemma2:9b,data_VTC_survey,avis_prix_estime_trajet_taxi_20min,Agent_80,Adéquat,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_voitures,Agent_80,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_voitures_hybride_ou_elec,Agent_80,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_2rm,Agent_80,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_velo_meca,Agent_80,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_velo_elec,Agent_80,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_trot_meca,Agent_80,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,nb_trot_elec,Agent_80,Mon ménage ne possède pas ce type de véhicule,4,4,4,3,3
gemma2:9b,data_VTC_survey,permis_conduire_1,Agent_80,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,permis_conduire_2,Agent_80,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,temps_marche_bus,Agent_80,Entre 5 et 10 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_tram,Agent_80,Entre 5 et 10 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_metro,Agent_80,Entre 5 et 10 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,temps_marche_gare,Agent_80,Moins de 5 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,abo_tc,Agent_80,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,velo_trott_lld,Agent_80,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,vtc_dispo,Agent_80,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,taxi_dispo,Agent_80,Oui,5,5,5,3,3
gemma2:9b,data_VTC_survey,freq_marche,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vp_cond,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vp_passager,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_voit_loc,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_drm_perso,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_drm_partage,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_velo_perso,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_velo_partage,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_trott_partage,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_tc,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_taxi,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_vtc,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,freq_maas,Agent_80,2 à 3 fois par mois,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_vtc,Agent_80,Déplacement domicile-travail ou domicile-études,4,4,4,3,3
gemma2:9b,data_VTC_survey,motif_der_dep_vtc_autre,Agent_80,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_vtc' est 'Autre'.,2,2,2,1,2
gemma2:9b,data_VTC_survey,prix_der_dep_vtc,Agent_80,Entre 15 et 20 €,4,4,4,3,3
gemma2:9b,data_VTC_survey,duree_der_dep_vtc,Agent_80,Entre 15 et 20 minutes,4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili1,Agent_80,"Les transports en commun (métro, tram, bus, RER)",4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili2,Agent_80,"Les transports en commun (métro, tram, bus, RER)",4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili3,Agent_80,"Les transports en commun (métro, tram, bus, RER)",4,4,4,3,3
gemma2:9b,data_VTC_survey,quels_modes_de_transport_avez-vous_autre,Agent_80,Champ texte libre — précision du mode de transport si 'Autre' a été sélectionné.,2,2,2,1,2
gemma2:9b,data_VTC_survey,renoncement_der_dep_vtc,Agent_80,Non,5,5,5,3,3
gemma2:9b,data_VTC_survey,report_modal_der_dep_vtc,Agent_80,Autre,4,4,4,3,3
